Gene_symbol,Entry,ID
YKR008W,Q02206,3228
YKR009C,Q02207,3229
YKR010C,Q02208,3230
YKR011C,Q02209,3231
YKR013W,P36110,3232
YKR014C,P36018,3233
YKR015C,P36111,3234
YKR016W,P36112,3235
YKR017C,P36113,3236
YKR018C,P36114,3237
YKR019C,P36115,3238
YKR020W,P36116,3239
YKR021W,P36117,3240
YKR022C,P36118,3241
YKR023W,P36119,3242
YKR024C,P36120,3243
YKR025W,P36121,3244
YKR026C,P14741,3245
YKR027W,P36122,3246
YKR028W,P36123,3247
YKR029C,P36124,3248
YKR030W,P36125,3249
YKR031C,P36126,3250
YKR034W,P26343,3251
YKR035W-A,P69771,3252
YKR036C,P36130,3253
YKR037C,P36131,3254
YKR038C,P36132,3255
YKR039W,P19145,3256
YKR041W,P36134,3257
YKR042W,P36135,3258
YKR043C,P36136,3259
YKR044W,P36137,3260
YKR045C,P36138,3261
YKR046C,P36139,3262
YKR048C,P25293,3263
YKR049C,P36141,3264
YKR050W,P28584,3265
YKR051W,P36142,3266
YKR052C,P23500,3267
YKR053C,P23501,3268
YKR054C,P36022,3269
YKR055W,Q00246,3270
YKR056W,P33753,3271
YKR057W,P0C0V8,3272
YKR058W,P36143,3273
YKR060W,P36144,3274
YKR061W,P33550,3275
YKR062W,P36145,3276
YKR063C,P36146,3277
YKR064W,P36023,3278
YKR065C,P36147,3279
YKR066C,P00431,3280
YKR067W,P36148,3281
YKR068C,P36149,3282
YKR069W,P36150,3283
YKR070W,P36151,3284
YKR071C,P36152,3285
YKR072C,P36024,3286
YKR074W,P36154,3287
YKR075C,P36155,3288
YKR076W,P36156,3289
YKR077W,P36157,3290
YKR078W,P36158,3291
YKR079C,P36159,3292
YKR080W,Q02046,3293
YKR081C,P36160,3294
YKR082W,P36161,3295
YKR083C,P36162,3296
YKR084C,P32769,3297
YKR085C,P22354,3298
YKR086W,P15938,3299
YKR087C,P36163,3300
YKR088C,P36164,3301
YKR089C,P36165,3302
YKR090W,P36166,3303
YKR091W,P36167,3304
YKR092C,P32583,3305
YKR093W,P32901,3306
YKR094C,P0CH09,3307
YKR095W,Q02455,3308
YKR095W-A,Q3E833,3309
YKR096W,P36168,3310
YKR097W,P10963,3311
YKR098C,P36026,3312
YKR099W,P22035,3313
YKR100C,P36169,3314
YKR101W,P21691,3315
YKR103W,P0CE68,3316
YKR104W,P0CE69,3317
YKR105C,P36172,3318
YKR106W,P36173,3319
YLL001W,P54861,3320
YLL002W,Q07794,3321
YLL003W,Q12369,3322
YLL004W,P54790,3323
YLL005C,Q07798,3324
YLL006W,P41800,3325
YLL007C,Q07799,3326
YLL008W,P32892,3327
YLL009C,Q12287,3328
YLL010C,Q07800,3329
YLL011W,P33750,3330
YLL012W,Q07804,3331
YLL013C,Q07807,3332
YLL014W,Q12431,3333
YLL015W,P14772,3334
YLL016W,P0CF34,3335
YLL017W,P0CF33,3336
YLL018C,P04802,3337
YLL018C-A,Q3E731,3338
YLL019C,P32350,3339
YLL021W,P23201,3340
YLL022C,Q12373,3341
YLL023C,Q12164,3342
YLL024C,P10592,3343
YLL026W,P31539,3344
YLL027W,Q07821,3345
YLL028W,Q07824,3346
YLL029W,Q07825,3347
YLL031C,Q07830,3348
YLL032C,Q07834,3349
YLL033W,Q07843,3350
YLL034C,Q07844,3351
YLL035W,Q07845,3352
YLL036C,P32523,3353
YLL038C,Q07872,3354
YLL039C,P0CG63,3355
YLL040C,Q07878,3356
YLL041C,P21801,3357
YLL042C,Q07879,3358
YLL043W,P23900,3359
YLL045C,P29453,3360
YLL048C,P32386,3361
YLL049W,Q07887,3362
YLL050C,Q03048,3363
YLL051C,Q12473,3364
YLL052C,P0CD90,3365
YLL054C,Q12244,3366
YLL055W,Q12235,3367
YLL056C,Q12177,3368
YLL057C,Q12358,3369
YLL060C,Q12390,3370
YLL061W,Q12372,3371
YLL062C,Q12525,3372
YLL063C,Q12226,3373
YLL066C,Q99208,3374
YLL067C,Q07888,3375
YLR001C,Q07895,3376
YLR002C,Q07896,3377
YLR003C,Q07897,3378
YLR004C,Q07904,3379
YLR005W,Q04673,3380
YLR006C,Q07084,3381
YLR007W,Q07913,3382
YLR008C,Q07914,3383
YLR009W,Q07915,3384
YLR010C,Q07921,3385
YLR011W,Q07923,3386
YLR013W,Q07928,3387
YLR014C,P07272,3388
YLR015W,P43132,3389
YLR016C,Q07930,3390
YLR017W,Q07938,3391
YLR018C,Q12445,3392
YLR019W,Q07949,3393
YLR020C,Q07950,3394
YLR021W,Q07951,3395
YLR022C,Q07953,3396
YLR023C,Q07959,3397
YLR024C,Q07963,3398
YLR025W,P39929,3399
YLR026C,Q01590,3400
YLR027C,P23542,3401
YLR028C,P54113,3402
YLR029C,P05748,3403
YLR030W,Q07967,3404
YLR031W,Q07978,3405
YLR032W,P32849,3406
YLR033W,Q07979,3407
YLR034C,Q12078,3408
YLR035C,Q12088,3409
YLR036C,Q07986,3410
YLR038C,Q01519,3411
YLR039C,P40395,3412
YLR040C,Q07988,3413
YLR042C,Q07990,3414
YLR043C,P22217,3415
YLR044C,P06169,3416
YLR045C,P46675,3417
YLR046C,Q12253,3418
YLR047C,Q12209,3419
YLR048W,P46654,3420
YLR049C,Q12110,3421
YLR050C,Q12155,3422
YLR051C,Q12035,3423
YLR052W,Q12345,3424
YLR053C,Q12026,3425
YLR054C,Q12202,3426
YLR055C,P38915,3427
YLR056W,P32353,3428
YLR057W,Q12205,3429
YLR058C,P37291,3430
YLR059C,P54964,3431
YLR060W,P15624,3432
YLR061W,P05749,3433
YLR064W,Q12144,3434
YLR065C,Q99382,3435
YLR066W,Q12133,3436
YLR067C,P32522,3437
YLR068W,Q12247,3438
YLR069C,P25039,3439
YLR070C,Q07993,3440
YLR071C,P19263,3441
YLR072W,Q08001,3442
YLR073C,Q08003,3443
YLR074C,Q08004,3444
YLR075W,P41805,3445
YLR077W,Q08023,3446
YLR078C,P25385,3447
YLR079W,P38634,3448
YLR080W,Q12396,3449
YLR081W,P13181,3450
YLR082C,Q12020,3451
YLR083C,P32802,3452
YLR084C,Q12465,3453
YLR085C,Q12509,3454
YLR086W,Q12267,3455
YLR087C,Q12150,3456
YLR088W,P39012,3457
YLR089C,P52893,3458
YLR090W,P39102,3459
YLR091W,Q12393,3460
YLR092W,Q12325,3461
YLR093C,Q12255,3462
YLR094C,Q12418,3463
YLR095C,Q12072,3464
YLR096W,P13186,3465
YLR097C,Q12347,3466
YLR098C,P43634,3467
YLR099W-A,Q3E798,3468
YLR100W,Q12452,3469
YLR102C,Q12107,3470
YLR103C,Q08032,3471
YLR104W,Q08045,3472
YLR105C,P16658,3473
YLR106C,Q12019,3474
YLR107W,Q12090,3475
YLR108C,Q12259,3476
YLR109W,P38013,3477
YLR110C,Q12127,3478
YLR113W,P32485,3479
YLR114C,Q12500,3480
YLR115W,Q12102,3481
YLR116W,Q12186,3482
YLR117C,Q12309,3483
YLR118C,Q12354,3484
YLR119W,Q99176,3485
YLR120C,P32329,3486
YLR121C,Q12303,3487
YLR125W,Q12138,3488
YLR126C,Q12288,3489
YLR127C,Q12440,3490
YLR128W,Q12395,3491
YLR129W,Q12220,3492
YLR130C,Q12436,3493
YLR131C,P21192,3494
YLR132C,Q12208,3495
YLR133W,P20485,3496
YLR134W,P16467,3497
YLR135W,Q12098,3498
YLR136C,P47977,3499
YLR137W,Q12367,3500
YLR138W,Q99271,3501
YLR139C,P42900,3502
YLR141W,Q02983,3503
YLR143W,Q12429,3504
YLR144C,Q12168,3505
YLR145W,Q12530,3506
YLR146C,Q12455,3507
YLR146W-A,Q2V2P1,3508
YLR147C,P43321,3509
YLR148W,P27801,3510
YLR149C,P0C5P8,3511
YLR150W,P39015,3512
YLR151C,Q12524,3513
YLR152C,P54072,3514
YLR153C,P52910,3515
YLR154C,Q12338,3516
YLR154C-G,Q3E813,3517
YLR154W-C,Q8TGM6,3518
YLR156W,P0CE96,3519
YLR157C,P0C2I5,3520
YLR157C-A,P0CX72,3521
YLR157W-E,P0CF00,3522
YLR160C,P0CX79,3523
YLR161W,P0CE98,3524
YLR163C,P10507,3525
YLR164W,Q06236,3526
YLR166C,Q06245,3527
YLR167W,P05759,3528
YLR168C,P35200,3529
YLR170C,P35181,3530
YLR172C,P32469,3531
YLR173W,Q06247,3532
YLR174W,P41939,3533
YLR175W,P33322,3534
YLR176C,P48743,3535
YLR177W,Q06251,3536
YLR178C,P14306,3537
YLR179C,Q06252,3538
YLR180W,P10659,3539
YLR181C,Q06263,3540
YLR182W,P09959,3541
YLR183C,Q06266,3542
YLR185W,P49166,3543
YLR186W,Q06287,3544
YLR187W,Q06315,3545
YLR188W,P33310,3546
YLR189C,Q06321,3547
YLR190W,Q06324,3548
YLR191W,P80667,3549
YLR192C,Q05775,3550
YLR193C,Q05776,3551
YLR194C,Q05777,3552
YLR195C,P14743,3553
YLR196W,P21304,3554
YLR197W,Q12460,3555
YLR199C,Q05778,3556
YLR200W,P52553,3557
YLR201C,Q05779,3558
YLR203C,P32335,3559
YLR204W,P32344,3560
YLR205C,P32339,3561
YLR206W,Q05785,3562
YLR207W,Q05787,3563
YLR208W,Q04491,3564
YLR209C,Q05788,3565
YLR210W,P24871,3566
YLR211C,Q05789,3567
YLR212C,P53378,3568
YLR213C,Q05790,3569
YLR214W,P32791,3570
YLR215C,Q05791,3571
YLR216C,P53691,3572
YLR218C,Q05809,3573
YLR219W,Q05812,3574
YLR220W,P47818,3575
YLR221C,Q05942,3576
YLR222C,Q05946,3577
YLR223C,P39520,3578
YLR224W,Q05947,3579
YLR225C,Q05948,3580
YLR226W,Q05949,3581
YLR227C,Q05955,3582
YLR227W-A,P0CX75,3583
YLR228C,Q05958,3584
YLR229C,P19073,3585
YLR231C,Q05979,3586
YLR233C,P17214,3587
YLR234W,P13099,3588
YLR237W,Q05998,3589
YLR238W,Q06001,3590
YLR239C,Q06005,3591
YLR240W,P22543,3592
YLR241W,Q06538,3593
YLR242C,Q06541,3594
YLR243W,Q06543,3595
YLR244C,Q01662,3596
YLR245C,Q06549,3597
YLR246W,Q06551,3598
YLR247C,Q06554,3599
YLR248W,P38623,3600
YLR249W,P16521,3601
YLR250W,P39931,3602
YLR251W,Q06563,3603
YLR253W,Q06567,3604
YLR254C,Q06568,3605
YLR256W,P0C2I7,3606
YLR256W-A,P0C2I8,3607
YLR257W,Q06146,3608
YLR258W,P27472,3609
YLR259C,P19882,3610
YLR260W,Q06147,3611
YLR262C,Q99260,3612
YLR262C-A,Q3E764,3613
YLR263W,P14291,3614
YLR264C-A,Q3E732,3615
YLR264W,P0C0X0,3616
YLR265C,Q06148,3617
YLR266C,Q06149,3618
YLR267W,Q06150,3619
YLR268W,P22214,3620
YLR270W,Q06151,3621
YLR271W,Q06152,3622
YLR272C,Q06156,3623
YLR273C,Q06216,3624
YLR274W,P29496,3625
YLR275W,Q06217,3626
YLR276C,Q06218,3627
YLR277C,Q06224,3628
YLR278C,Q05854,3629
YLR281C,Q05863,3630
YLR284C,Q05871,3631
YLR285W,Q05874,3632
YLR286C,P29029,3633
YLR287C-A,P0CX33,3634
YLR288C,Q02574,3635
YLR289W,P46943,3636
YLR290C,Q05892,3637
YLR291C,P32502,3638
YLR292C,P39742,3639
YLR293C,P32835,3640
YLR295C,Q12349,3641
YLR297W,Q05899,3642
YLR298C,Q05900,3643
YLR299W,Q05902,3644
YLR300W,P23776,3645
YLR301W,Q05905,3646
YLR303W,P06106,3647
YLR304C,P19414,3648
YLR305C,P37297,3649
YLR306W,P52491,3650
YLR307W,Q06702,3651
YLR309C,Q06704,3652
YLR310C,P04821,3653
YLR312C,Q06159,3654
YLR312W-A,P36523,3655
YLR313C,Q06160,3656
YLR314C,P32457,3657
YLR315W,Q06162,3658
YLR316C,Q9URQ3,3659
YLR318W,Q06163,3660
YLR319C,P41697,3661
YLR320W,Q06164,3662
YLR321C,Q06168,3663
YLR323C,P53769,3664
YLR324W,Q06169,3665
YLR325C,P49167,3666
YLR326W,Q06170,3667
YLR327C,Q06177,3668
YLR328W,Q06178,3669
YLR329W,Q02721,3670
YLR330W,Q12114,3671
YLR332W,P36027,3672
YLR333C,P0C0T4,3673
YLR335W,P32499,3674
YLR336C,Q06132,3675
YLR337C,P37370,3676
YLR340W,P05317,3677
YLR341W,Q06134,3678
YLR342W,P38631,3679
YLR342W-A,Q3E810,3680
YLR343W,Q06135,3681
YLR344W,P05743,3682
YLR345W,Q06137,3683
YLR346C,Q06139,3684
YLR347C,Q06142,3685
YLR348C,Q06143,3686
YLR350W,Q06144,3687
YLR351C,P49954,3688
YLR352W,Q06479,3689
YLR353W,P41698,3690
YLR354C,P15019,3691
YLR355C,P06168,3692
YLR356W,Q06485,3693
YLR357W,Q06488,3694
YLR359W,Q05911,3695
YLR360W,Q05919,3696
YLR361C,Q05924,3697
YLR361C-A,Q3E795,3698
YLR362W,P23561,3699
YLR363C,Q12129,3700
YLR363W-A,Q3E747,3701
YLR367W,Q3E7Y3,3702
YLR368W,Q05930,3703
YLR369W,Q05931,3704
YLR370C,Q05933,3705
YLR371W,P51862,3706
YLR372W,P40319,3707
YLR373C,Q05934,3708
YLR375W,Q05937,3709
YLR376C,Q12318,3710
YLR377C,P09201,3711
YLR378C,P32915,3712
YLR380W,Q06705,3713
YLR381W,Q12748,3714
YLR382C,P11325,3715
YLR383W,Q12749,3716
YLR384C,Q06706,3717
YLR385C,Q06707,3718
YLR386W,Q06708,3719
YLR387C,Q06709,3720
YLR388W,P41057,3721
YLR389C,Q06010,3722
YLR390W-A,O13547,3723
YLR392C,P18634,3724
YLR393W,P18496,3725
YLR394W,Q06032,3726
YLR395C,P04039,3727
YLR396C,P20795,3728
YLR397C,P32794,3729
YLR398C,P35207,3730
YLR399C,P35817,3731
YLR401C,Q06053,3732
YLR403W,P32432,3733
YLR404W,Q06058,3734
YLR405W,Q06063,3735
YLR406C,P0C2H9,3736
YLR407W,Q06070,3737
YLR408C,Q06071,3738
YLR409C,Q06078,3739
YLR410W,P0C2J3,3740
YLR410W-A,P0C2J4,3741
YLR411W,Q06686,3742
YLR412W,Q06688,3743
YLR413W,Q06689,3744
YLR414C,Q06991,3745
YLR417W,Q06696,3746
YLR418C,Q06697,3747
YLR419W,Q06698,3748
YLR420W,P20051,3749
YLR421C,O13563,3750
YLR422W,Q06409,3751
YLR423C,Q06410,3752
YLR424W,Q06411,3753
YLR425W,Q06412,3754
YLR426W,Q06417,3755
YLR427W,Q06436,3756
YLR429W,Q06440,3757
YLR430W,Q00416,3758
YLR431C,Q06671,3759
YLR432W,P50095,3760
YLR433C,P23287,3761
YLR435W,Q06672,3762
YLR436C,Q06673,3763
YLR437C,O13577,3764
YLR438C-A,P57743,3765
YLR438W,P07991,3766
YLR439W,P36517,3767
YLR440C,Q12745,3768
YLR441C,P33442,3769
YLR442C,P06701,3770
YLR443W,Q06200,3771
YLR445W,Q06201,3772
YLR446W,Q06204,3773
YLR447C,P32366,3774
YLR448W,P05739,3775
YLR449W,Q06205,3776
YLR450W,P12684,3777
YLR451W,P08638,3778
YLR452C,P11972,3779
YLR453C,Q06208,3780
YLR454W,Q06179,3781
YLR455W,Q06188,3782
YLR456W,Q06199,3783
YLR457C,P52919,3784
YLR459W,P41733,3785
YLR460C,P54007,3786
YLR461W,P53427,3787
YLR462W,O13556,3788
YLR464W,P0CX17,3789
YLR466W,O13559,3790
YLR467W,P0CX21,3791
YML001W,P32939,3792
YML002W,P0CF17,3793
YML004C,P50107,3794
YML005W,Q04235,3795
YML006C,Q04233,3796
YML007W,P19880,3797
YML008C,P25087,3798
YML009C,P36533,3799
YML010W,P27692,3800
YML011C,Q04231,3801
YML012W,P54837,3802
YML013W,Q04228,3803
YML014W,P49957,3804
YML015C,Q04226,3805
YML016C,P26570,3806
YML017W,P50109,3807
YML018C,Q03730,3808
YML019W,Q03723,3809
YML020W,Q03722,3810
YML022W,P49435,3811
YML023C,Q03718,3812
YML024W,P02407,3813
YML025C,P51998,3814
YML026C,P0CX56,3815
YML027W,P34161,3816
YML028W,P34760,3817
YML029W,Q03714,3818
YML030W,Q03713,3819
YML031W,P32500,3820
YML032C,P06778,3821
YML034W,Q03707,3822
YML035C,P15274,3823
YML036W,Q03705,3824
YML037C,Q03703,3825
YML038C,Q03697,3826
YML039W,Q03434,3827
YML040W,P0CX76,3828
YML041C,Q03433,3829
YML042W,P32796,3830
YML043C,Q04712,3831
YML045W,Q04711,3832
YML045W-A,Q04706,3833
YML046W,P39682,3834
YML048W,Q04697,3835
YML049C,Q04693,3836
YML050W,Q04689,3837
YML051W,P04387,3838
YML052W,P54003,3839
YML053C,Q04978,3840
YML054C,P00175,3841
YML054C-A,Q3E809,3842
YML055W,Q04969,3843
YML056C,P50094,3844
YML057W,P14747,3845
YML058W,Q04964,3846
YML058W-A,Q6Q5K6,3847
YML059C,Q04958,3848
YML060W,P53397,3849
YML061C,P07271,3850
YML062C,P33441,3851
YML063W,P23248,3852
YML064C,P38987,3853
YML065W,P54784,3854
YML066C,Q04658,3855
YML067C,Q04651,3856
YML068W,Q04638,3857
YML069W,Q04636,3858
YML070W,P54838,3859
YML071C,Q04632,3860
YML072C,Q03640,3861
YML073C,Q02326,3862
YML074C,P38911,3863
YML075C,P12683,3864
YML076C,Q03631,3865
YML077W,Q03630,3866
YML078W,P25719,3867
YML079W,Q03629,3868
YML080W,P53759,3869
YML081C-A,P81450,3870
YML081W,Q04545,3871
YML082W,Q04533,3872
YML083C,Q04526,3873
YML085C,P09733,3874
YML086C,P54783,3875
YML087C,Q04516,3876
YML088W,Q04511,3877
YML091C,Q02773,3878
YML092C,P23639,3879
YML093W,Q04500,3880
YML094W,Q04493,3881
YML095C,P06838,3882
YML096W,Q04489,3883
YML097C,P54787,3884
YML098W,P11747,3885
YML099C,P05085,3886
YML100W,P38427,3887
YML101C,Q04201,3888
YML102W,Q04199,3889
YML103C,P52593,3890
YML104C,Q01846,3891
YML105C,P29478,3892
YML106W,P13298,3893
YML107C,Q03760,3894
YML108W,Q03759,3895
YML109W,P54786,3896
YML110C,P49017,3897
YML111W,Q03758,3898
YML112W,P46963,3899
YML113W,P13483,3900
YML114C,Q03750,3901
YML115C,P23642,3902
YML116W,P13090,3903
YML117W,Q03735,3904
YML118W,Q03210,3905
YML119W,Q03208,3906
YML120C,P32340,3907
YML121W,Q00582,3908
YML123C,P25297,3909
YML124C,P09734,3910
YML125C,Q12746,3911
YML126C,P54839,3912
YML127W,Q03124,3913
YML128C,Q03104,3914
YML129C,P39103,3915
YML130C,Q03103,3916
YML131W,Q03102,3917
YML132W,P0CX13,3918
YML133C,Q03099,3919
YMR001C,P32562,3920
YMR002W,Q03667,3921
YMR003W,Q03673,3922
YMR004W,P40959,3923
YMR005W,P50105,3924
YMR006C,Q03674,3925
YMR008C,P39105,3926
YMR009W,Q03677,3927
YMR010W,Q03687,3928
YMR011W,P23585,3929
YMR012W,Q03690,3930
YMR013C,P20048,3931
YMR014W,Q04347,3932
YMR015C,P54781,3933
YMR016C,P53438,3934
YMR017W,Q04359,3935
YMR018W,Q04364,3936
YMR019W,P50104,3937
YMR020W,P50264,3938
YMR021C,P35192,3939
YMR022W,Q02159,3940
YMR023C,P32559,3941
YMR024W,P36516,3942
YMR025W,Q04368,3943
YMR026C,Q04370,3944
YMR027W,Q04371,3945
YMR028W,Q04372,3946
YMR029C,Q05040,3947
YMR030W,Q05043,3948
YMR031C,Q05050,3949
YMR032W,Q05080,3950
YMR033W,Q05123,3951
YMR034C,Q05131,3952
YMR035W,P46972,3953
YMR036C,P23748,3954
YMR037C,P33748,3955
YMR038C,P40202,3956
YMR039C,P54000,3957
YMR040W,Q04210,3958
YMR041C,Q04212,3959
YMR042W,P07249,3960
YMR043W,P11746,3961
YMR044W,Q04213,3962
YMR045C,Q04214,3963
YMR046C,Q04215,3964
YMR047C,Q02630,3965
YMR048W,Q04659,3966
YMR049C,Q04660,3967
YMR050C,Q04670,3968
YMR051C,P0CX69,3969
YMR052W,P46671,3970
YMR053C,P46679,3971
YMR054W,P37296,3972
YMR055C,P26448,3973
YMR056C,P04710,3974
YMR058W,P38993,3975
YMR059W,Q04675,3976
YMR060C,P50110,3977
YMR061W,P25298,3978
YMR064W,P32493,3979
YMR065W,Q04746,3980
YMR066W,Q04748,3981
YMR067C,P54730,3982
YMR068W,Q04749,3983
YMR069W,Q04751,3984
YMR070W,P54785,3985
YMR071C,Q04767,3986
YMR072W,Q02486,3987
YMR073C,Q04772,3988
YMR074C,Q04773,3989
YMR075W,Q04779,3990
YMR076C,Q04264,3991
YMR077C,Q04272,3992
YMR078C,P49956,3993
YMR079W,P24280,3994
YMR080C,P30771,3995
YMR081C,P32488,3996
YMR083W,P07246,3997
YMR084W,A2P2R3,3998
YMR086W,Q04279,3999
YMR087W,Q04299,4000
YMR088C,Q04301,4001
YMR089C,P40341,4002
YMR090W,Q04304,4003
YMR091C,P32832,4004
YMR092C,P46680,4005
YMR093W,Q04305,4006
YMR094W,P35203,4007
YMR095C,Q03144,4008
YMR096W,Q03148,4009
YMR097C,Q03151,4010
YMR098C,Q03153,4011
YMR099C,Q03161,4012
YMR100W,Q03162,4013
YMR101C,Q03175,4014
YMR102C,Q03177,4015
YMR104C,P18961,4016
YMR105C,P37012,4017
YMR106C,Q04437,4018
YMR107W,Q04438,4019
YMR108W,P07342,4020
YMR109W,Q04439,4021
YMR110C,Q04458,4022
YMR111C,Q04461,4023
YMR112C,Q99278,4024
YMR113W,Q12676,4025
YMR114C,Q04471,4026
YMR115W,Q04472,4027
YMR116C,P38011,4028
YMR117C,Q04477,4029
YMR118C,Q04487,4030
YMR119W,P54074,4031
YMR120C,P38009,4032
YMR121C,P54780,4033
YMR122W-A,Q3E842,4034
YMR123W,Q03880,4035
YMR124W,P39523,4036
YMR125W,P34160,4037
YMR126C,Q04216,4038
YMR127C,P40963,4039
YMR128W,Q04217,4040
YMR129W,P39685,4041
YMR130W,Q04223,4042
YMR131C,Q04225,4043
YMR132C,P40206,4044
YMR133W,P32841,4045
YMR134W,P40207,4046
YMR135C,P40208,4047
YMR136W,P40209,4048
YMR137C,P30620,4049
YMR138W,P39110,4050
YMR139W,P38615,4051
YMR140W,P40210,4052
YMR142C,P40212,4053
YMR143W,P0CX51,4054
YMR144W,P40214,4055
YMR145C,P40215,4056
YMR146C,P40217,4057
YMR147W,P40218,4058
YMR148W,P40219,4059
YMR149W,Q02795,4060
YMR150C,P28627,4061
YMR152W,P28625,4062
YMR153W,Q03790,4063
YMR154C,Q03792,4064
YMR155W,Q03795,4065
YMR158C-A,Q3E843,4066
YMR158W,Q03799,4067
YMR159C,Q03818,4068
YMR160W,Q03823,4069
YMR161W,P48353,4070
YMR162C,Q12674,4071
YMR163C,Q03824,4072
YMR164C,Q03825,4073
YMR165C,P32567,4074
YMR166C,Q03829,4075
YMR167W,P38920,4076
YMR168C,P40969,4077
YMR169C,P54114,4078
YMR170C,P47771,4079
YMR171C,Q03212,4080
YMR172W,Q03213,4081
YMR173W,P18899,4082
YMR174C,P01094,4083
YMR175W,P50263,4084
YMR176W,Q03214,4085
YMR177W,Q03218,4086
YMR178W,Q03219,4087
YMR179W,P35209,4088
YMR180C,Q03220,4089
YMR181C,Q03231,4090
YMR182C,Q00453,4091
YMR183C,P39926,4092
YMR184W,Q03233,4093
YMR185W,Q12751,4094
YMR186W,P15108,4095
YMR187C,Q03236,4096
YMR188C,Q03246,4097
YMR189W,P49095,4098
YMR190C,P35187,4099
YMR191W,P42933,4100
YMR192W,Q04322,4101
YMR193W,P36525,4102
YMR194C-B,Q3E7A9,4103
YMR194W,P05745,4104
YMR195W,Q04329,4105
YMR196W,Q04336,4106
YMR197C,Q04338,4107
YMR198W,Q01649,4108
YMR199W,P20437,4109
YMR200W,Q03691,4110
YMR201C,P28519,4111
YMR202W,P32352,4112
YMR203W,P23644,4113
YMR204C,Q03694,4114
YMR205C,P16862,4115
YMR206W,Q03695,4116
YMR207C,P32874,4117
YMR208W,P07277,4118
YMR209C,Q03648,4119
YMR210W,Q03649,4120
YMR211W,Q03652,4121
YMR212C,Q03653,4122
YMR213W,Q03654,4123
YMR214W,P25303,4124
YMR215W,Q03655,4125
YMR216C,Q03656,4126
YMR217W,P38625,4127
YMR218C,Q03660,4128
YMR219W,Q03661,4129
YMR220W,P24521,4130
YMR221C,Q04991,4131
YMR222C,Q05015,4132
YMR223W,P50102,4133
YMR224C,P32829,4134
YMR225C,P19956,4135
YMR226C,Q05016,4136
YMR227C,Q05021,4137
YMR228W,P14908,4138
YMR229C,Q05022,4139
YMR230W,P46784,4140
YMR231W,P12868,4141
YMR232W,Q05670,4142
YMR233W,Q05024,4143
YMR234W,Q04740,4144
YMR235C,P11745,4145
YMR236W,Q05027,4146
YMR237W,Q05029,4147
YMR238W,Q05031,4148
YMR239C,Q02555,4149
YMR240C,Q02554,4150
YMR241W,Q04013,4151
YMR242C,P0CX23,4152
YMR243C,P20107,4153
YMR244C-A,Q3E846,4154
YMR244W,Q04018,4155
YMR246W,P47912,4156
YMR247C,Q04781,4157
YMR250W,Q04792,4158
YMR251W,Q04806,4159
YMR251W-A,Q05827,4160
YMR253C,Q04835,4161
YMR255W,Q04839,4162
YMR256C,P10174,4163
YMR257C,P08468,4164
YMR258C,Q04847,4165
YMR259C,Q03496,4166
YMR260C,P38912,4167
YMR261C,P38426,4168
YMR262W,P38430,4169
YMR263W,P38429,4170
YMR264W,P38428,4171
YMR266W,Q03516,4172
YMR267W,P28239,4173
YMR268C,P49960,4174
YMR269W,Q03525,4175
YMR270C,P53437,4176
YMR271C,P30402,4177
YMR272C,Q03529,4178
YMR273C,P50111,4179
YMR274C,Q03530,4180
YMR275C,P48524,4181
YMR276W,P48510,4182
YMR277W,Q03254,4183
YMR279C,Q03263,4184
YMR280C,P39113,4185
YMR281W,P23797,4186
YMR282C,P22136,4187
YMR284W,P32807,4188
YMR285C,Q03264,4189
YMR286W,P20084,4190
YMR287C,P39112,4191
YMR288W,P49955,4192
YMR289W,Q03266,4193
YMR290C,Q03532,4194
YMR291W,Q03533,4195
YMR292W,Q03554,4196
YMR293C,Q03557,4197
YMR294W,P36224,4198
YMR295C,Q03559,4199
YMR296C,P25045,4200
YMR297W,P00729,4201
YMR298W,Q03579,4202
YMR299C,Q04949,4203
YMR300C,P04046,4204
YMR302C,P32843,4205
YMR303C,P00331,4206
YMR304W,P50101,4207
YMR305C,Q04951,4208
YMR306W,Q04952,4209
YMR307W,P22146,4210
YMR308C,P32337,4211
YMR309C,P32497,4212
YMR310C,Q04867,4213
YMR311C,P41818,4214
YMR312W,Q04868,4215
YMR313C,P40308,4216
YMR314W,P40302,4217
YMR315W,Q04869,4218
YMR316W,P54005,4219
YMR317W,Q04893,4220
YMR318C,Q04894,4221
YMR319C,P40988,4222
YMR322C,Q04902,4223
YMR323W,P42222,4224
YMR325W,P0CE85,4225
YNL001W,P33309,4226
YNL002C,P40693,4227
YNL003C,P38921,4228
YNL004W,P38922,4229
YNL005C,P12687,4230
YNL006W,P41318,4231
YNL007C,P25294,4232
YNL008C,P53983,4233
YNL009W,P53982,4234
YNL010W,P53981,4235
YNL012W,P53541,4236
YNL014W,P53978,4237
YNL015W,P0CT04,4238
YNL016W,P32588,4239
YNL019C,P53975,4240
YNL020C,P53974,4241
YNL021W,P53973,4242
YNL022C,P53972,4243
YNL023C,P53971,4244
YNL024C-A,Q8TGJ3,4245
YNL025C,P47821,4246
YNL026W,P53969,4247
YNL027W,P53968,4248
YNL029C,P53966,4249
YNL030W,P02309,4250
YNL032W,P53965,4251
YNL033W,P53964,4252
YNL034W,P53963,4253
YNL035C,P53962,4254
YNL036W,P53615,4255
YNL037C,P28834,4256
YNL038W,P53961,4257
YNL039W,P46678,4258
