Gene_symbol,Entry,ID
YLR268W,P22214,3253
YLR269C,O13550,3254
YLR270W,Q06151,3255
YLR271W,Q06152,3256
YLR273C,Q06216,3257
YLR274W,P29496,3258
YLR275W,Q06217,3259
YLR276C,Q06218,3260
YLR277C,Q06224,3261
YLR278C,Q05854,3262
YLR281C,Q05863,3263
YLR283W,Q05867,3264
YLR284C,Q05871,3265
YLR285W,Q05874,3266
YLR287C,P0CX33,3267
YLR288C,Q02574,3268
YLR289W,P46943,3269
YLR290C,Q05892,3270
YLR291C,P32502,3271
YLR292C,P39742,3272
YLR293C,P32835,3273
YLR294C,O13543,3274
YLR295C,Q12349,3275
YLR297W,Q05899,3276
YLR298C,Q05900,3277
YLR299W,Q05902,3278
YLR300W,P23776,3279
YLR301W,Q05905,3280
YLR303W,P06106,3281
YLR304C,P19414,3282
YLR305C,P37297,3283
YLR306W,P52491,3284
YLR308W,Q06703,3285
YLR309C,Q06704,3286
YLR310C,P04821,3287
YLR311C,Q06158,3288
YLR312C,Q06159,3289
YLR312W-A,P36523,3290
YLR313C,Q06160,3291
YLR314C,P32457,3292
YLR315W,Q06162,3293
YLR316C,Q9URQ3,3294
YLR317W,O13553,3295
YLR318W,Q06163,3296
YLR319C,P41697,3297
YLR320W,Q06164,3298
YLR321C,Q06168,3299
YLR322W,O13554,3300
YLR323C,P53769,3301
YLR324W,Q06169,3302
YLR325C,P49167,3303
YLR326W,Q06170,3304
YLR327C,Q06177,3305
YLR328W,Q06178,3306
YLR329W,Q02721,3307
YLR331C,O13555,3308
YLR332W,P36027,3309
YLR333C,P0C0T4,3310
YLR334C,Q06127,3311
YLR335W,P32499,3312
YLR336C,Q06132,3313
YLR337C,P37370,3314
YLR338W,O94084,3315
YLR339C,O94085,3316
YLR340W,P05317,3317
YLR342W,P38631,3318
YLR343W,Q06135,3319
YLR344W,P05743,3320
YLR345W,Q06137,3321
YLR346C,Q06139,3322
YLR347C,Q06142,3323
YLR349W,O94086,3324
YLR350W,Q06144,3325
YLR351C,P49954,3326
YLR352W,Q06479,3327
YLR353W,P41698,3328
YLR354C,P15019,3329
YLR355C,P06168,3330
YLR356W,Q06485,3331
YLR357W,Q06488,3332
YLR358C,O13565,3333
YLR359W,Q05911,3334
YLR362W,P23561,3335
YLR363C,Q12129,3336
YLR365W,Q7LIF2,3337
YLR366W,Q7LIF1,3338
YLR368W,Q05930,3339
YLR369W,Q05931,3340
YLR370C,Q05933,3341
YLR371W,P51862,3342
YLR372W,P40319,3343
YLR373C,Q05934,3344
YLR374C,O13545,3345
YLR376C,Q12318,3346
YLR377C,P09201,3347
YLR378C,P32915,3348
YLR379W,A0A8D9UGQ7,3349
YLR381W,Q12748,3350
YLR383W,Q12749,3351
YLR384C,Q06706,3352
YLR385C,Q06707,3353
YLR386W,Q06708,3354
YLR387C,Q06709,3355
YLR388W,P41057,3356
YLR389C,Q06010,3357
YLR390W-A,O13547,3358
YLR392C,P18634,3359
YLR393W,P18496,3360
YLR394W,Q06032,3361
YLR395C,P04039,3362
YLR396C,P20795,3363
YLR397C,P32794,3364
YLR398C,P35207,3365
YLR399C,P35817,3366
YLR401C,Q06053,3367
YLR403W,P32432,3368
YLR409C,Q06078,3369
YLR411W,Q06686,3370
YLR412W,Q06688,3371
YLR413W,Q06689,3372
YLR415C,O13578,3373
YLR416C,Q06695,3374
YLR417W,Q06696,3375
YLR418C,Q06697,3376
YLR420W,P20051,3377
YLR421C,O13563,3378
YLR422W,Q06409,3379
YLR423C,Q06410,3380
YLR424W,Q06411,3381
YLR425W,Q06412,3382
YLR426W,Q06417,3383
YLR427W,Q06436,3384
YLR428C,O13564,3385
YLR429W,Q06440,3386
YLR430W,Q00416,3387
YLR432W,P50095,3388
YLR433C,P23287,3389
YLR434C,O13576,3390
YLR435W,Q06672,3391
YLR436C,Q06673,3392
YLR437C,O13577,3393
YLR438C-A,P57743,3394
YLR438W,P07991,3395
YLR439W,P36517,3396
YLR440C,Q12745,3397
YLR441C,P33442,3398
YLR442C,P06701,3399
YLR443W,Q06200,3400
YLR446W,Q06204,3401
YLR447C,P32366,3402
YLR448W,P05739,3403
YLR449W,Q06205,3404
YLR450W,P12684,3405
YLR451W,P08638,3406
YLR452C,P11972,3407
YLR453C,Q06208,3408
YLR454W,Q06179,3409
YLR455W,Q06188,3410
YLR456W,Q06199,3411
YLR457C,P52919,3412
YLR459W,P41733,3413
YLR460C,P54007,3414
YLR461W,P53427,3415
YLR462W,O13556,3416
YLR465C,O13558,3417
YLR466W,O13559,3418
YML001W,P32939,3419
YML002W,P0CF17,3420
YML006C,Q04233,3421
YML007W,P19880,3422
YML008C,P25087,3423
YML009C,P36533,3424
YML010W,P27692,3425
YML011C,Q04231,3426
YML012W,P54837,3427
YML013W,Q04228,3428
YML014W,P49957,3429
YML015C,Q04226,3430
YML016C,P26570,3431
YML018C,Q03730,3432
YML019W,Q03723,3433
YML020W,Q03722,3434
YML021C,P12887,3435
YML022W,P49435,3436
YML023C,Q03718,3437
YML025C,P51998,3438
YML026C,P0CX56,3439
YML027W,P34161,3440
YML028W,P34760,3441
YML029W,Q03714,3442
YML030W,Q03713,3443
YML031W,P32500,3444
YML032C,P06778,3445
YML034W,Q03707,3446
YML035C,P15274,3447
YML036W,Q03705,3448
YML037C,Q03703,3449
YML038C,Q03697,3450
YML041C,Q03433,3451
YML042W,P32796,3452
YML043C,Q04712,3453
YML046W,P39682,3454
YML048W,Q04697,3455
YML049C,Q04693,3456
YML051W,P04387,3457
YML053C,Q04978,3458
YML054C,P00175,3459
YML055W,Q04969,3460
YML056C,P50094,3461
YML057W,P14747,3462
YML058W,Q04964,3463
YML059C,Q04958,3464
YML060W,P53397,3465
YML061C,P07271,3466
YML062C,P33441,3467
YML064C,P38987,3468
YML065W,P54784,3469
YML067C,Q04651,3470
YML068W,Q04638,3471
YML069W,Q04636,3472
YML070W,P54838,3473
YML071C,Q04632,3474
YML072C,Q03640,3475
YML074C,P38911,3476
YML075C,P12683,3477
YML077W,Q03630,3478
YML078W,P25719,3479
YML079W,Q03629,3480
YML081C-A,P81450,3481
YML082W,Q04533,3482
YML085C,P09733,3483
YML088W,Q04511,3484
YML089C,Q04502,3485
YML091C,Q02773,3486
YML092C,P23639,3487
YML093W,Q04500,3488
YML094W,Q04493,3489
YML095C,P06838,3490
YML095C-A,Q12744,3491
YML097C,P54787,3492
YML098W,P11747,3493
YML099C,P05085,3494
YML100W,P38427,3495
YML101C,Q04201,3496
YML102W,Q04199,3497
YML103C,P52593,3498
YML104C,Q01846,3499
YML105C,P29478,3500
YML106W,P13298,3501
YML107C,Q03760,3502
YML108W,Q03759,3503
YML109W,P54786,3504
YML110C,P49017,3505
YML111W,Q03758,3506
YML112W,P46963,3507
YML114C,Q03750,3508
YML115C,P23642,3509
YML116W,P13090,3510
YML117W,Q03735,3511
YML119W,Q03208,3512
YML120C,P32340,3513
YML121W,Q00582,3514
YML123C,P25297,3515
YML124C,P09734,3516
YML125C,Q12746,3517
YML126C,P54839,3518
YML127W,Q03124,3519
YML129C,P39103,3520
YML130C,Q03103,3521
YML131W,Q03102,3522
YMR001C,P32562,3523
YMR002W,Q03667,3524
YMR003W,Q03673,3525
YMR004W,P40959,3526
YMR005W,P50105,3527
YMR008C,P39105,3528
YMR009W,Q03677,3529
YMR010W,Q03687,3530
YMR011W,P23585,3531
YMR012W,Q03690,3532
YMR013C,P20048,3533
YMR014W,Q04347,3534
YMR017W,Q04359,3535
YMR018W,Q04364,3536
YMR019W,P50104,3537
YMR020W,P50264,3538
YMR021C,P35192,3539
YMR022W,Q02159,3540
YMR023C,P32559,3541
YMR024W,P36516,3542
YMR025W,Q04368,3543
YMR026C,Q04370,3544
YMR027W,Q04371,3545
YMR028W,Q04372,3546
YMR029C,Q05040,3547
YMR030W,Q05043,3548
YMR032W,Q05080,3549
YMR033W,Q05123,3550
YMR035W,P46972,3551
YMR036C,P23748,3552
YMR038C,P40202,3553
YMR039C,P54000,3554
YMR041C,Q04212,3555
YMR042W,P07249,3556
YMR043W,P11746,3557
YMR044W,Q04213,3558
YMR047C,Q02630,3559
YMR048W,Q04659,3560
YMR049C,Q04660,3561
YMR052W,P46671,3562
YMR053C,P46679,3563
YMR054W,P37296,3564
YMR055C,P26448,3565
YMR056C,P04710,3566
YMR057C,Q04674,3567
YMR058W,P38993,3568
YMR059W,Q04675,3569
YMR061W,P25298,3570
YMR063W,Q04734,3571
YMR064W,P32493,3572
YMR065W,Q04746,3573
YMR066W,Q04748,3574
YMR067C,P54730,3575
YMR068W,Q04749,3576
YMR069W,Q04751,3577
YMR071C,Q04767,3578
YMR072W,Q02486,3579
YMR074C,Q04773,3580
YMR075C-A,Q6B0Y7,3581
YMR075W,Q04779,3582
YMR076C,Q04264,3583
YMR077C,Q04272,3584
YMR078C,P49956,3585
YMR079W,P24280,3586
YMR080C,P30771,3587
YMR083W,P07246,3588
YMR086W,Q04279,3589
YMR087W,Q04299,3590
YMR088C,Q04301,3591
YMR089C,P40341,3592
YMR090W,Q04304,3593
YMR091C,P32832,3594
YMR092C,P46680,3595
YMR093W,Q04305,3596
YMR094W,P35203,3597
YMR095C,Q03144,3598
YMR096W,Q03148,3599
YMR097C,Q03151,3600
YMR100W,Q03162,3601
YMR101C,Q03175,3602
YMR102C,Q03177,3603
YMR104C,P18961,3604
YMR105C,P37012,3605
YMR106C,Q04437,3606
YMR108W,P07342,3607
YMR109W,Q04439,3608
YMR110C,Q04458,3609
YMR111C,Q04461,3610
YMR112C,Q99278,3611
YMR114C,Q04471,3612
YMR116C,P38011,3613
YMR117C,Q04477,3614
YMR118C,Q04487,3615
YMR120C,P38009,3616
YMR123W,Q03880,3617
YMR124W,P39523,3618
YMR125W,P34160,3619
YMR127C,P40963,3620
YMR128W,Q04217,3621
YMR129W,P39685,3622
YMR131C,Q04225,3623
YMR133W,P32841,3624
YMR134W,P40207,3625
YMR135C,P40208,3626
YMR137C,P30620,3627
YMR138W,P39110,3628
YMR139W,P38615,3629
YMR140W,P40210,3630
YMR141C,P40211,3631
YMR142C,P40212,3632
YMR144W,P40214,3633
YMR145C,P40215,3634
YMR146C,P40217,3635
YMR147W,P40218,3636
YMR149W,Q02795,3637
YMR150C,P28627,3638
YMR151W,P28626,3639
YMR152W,P28625,3640
YMR153W,Q03790,3641
YMR154C,Q03792,3642
YMR155W,Q03795,3643
YMR157C,Q03798,3644
YMR158W,Q03799,3645
YMR159C,Q03818,3646
YMR160W,Q03823,3647
YMR163C,Q03824,3648
YMR165C,P32567,3649
YMR167W,P38920,3650
YMR168C,P40969,3651
YMR172W,Q03213,3652
YMR173W,P18899,3653
YMR176W,Q03214,3654
YMR177W,Q03218,3655
YMR178W,Q03219,3656
YMR179W,P35209,3657
YMR180C,Q03220,3658
YMR181C,Q03231,3659
YMR182C,Q00453,3660
YMR183C,P39926,3661
YMR184W,Q03233,3662
YMR186W,P15108,3663
YMR187C,Q03236,3664
YMR188C,Q03246,3665
YMR190C,P35187,3666
YMR192W,Q04322,3667
YMR193W,P36525,3668
YMR195W,Q04329,3669
YMR196W,Q04336,3670
YMR197C,Q04338,3671
YMR198W,Q01649,3672
YMR199W,P20437,3673
YMR200W,Q03691,3674
YMR201C,P28519,3675
YMR202W,P32352,3676
YMR203W,P23644,3677
YMR204C,Q03694,3678
YMR205C,P16862,3679
YMR206W,Q03695,3680
YMR207C,P32874,3681
YMR209C,Q03648,3682
YMR210W,Q03649,3683
YMR211W,Q03652,3684
YMR212C,Q03653,3685
YMR213W,Q03654,3686
YMR214W,P25303,3687
YMR215W,Q03655,3688
YMR216C,Q03656,3689
YMR218C,Q03660,3690
YMR219W,Q03661,3691
YMR221C,Q04991,3692
YMR222C,Q05015,3693
YMR223W,P50102,3694
YMR224C,P32829,3695
YMR225C,P19956,3696
YMR226C,Q05016,3697
YMR227C,Q05021,3698
YMR228W,P14908,3699
YMR229C,Q05022,3700
YMR231W,P12868,3701
YMR232W,Q05670,3702
YMR233W,Q05024,3703
YMR234W,Q04740,3704
YMR235C,P11745,3705
YMR236W,Q05027,3706
YMR237W,Q05029,3707
YMR238W,Q05031,3708
YMR239C,Q02555,3709
YMR240C,Q02554,3710
YMR241W,Q04013,3711
YMR242C,P0CX23,3712
YMR243C,P20107,3713
YMR244W,Q04018,3714
YMR246W,P47912,3715
YMR250W,Q04792,3716
YMR251W,Q04806,3717
YMR253C,Q04835,3718
YMR255W,Q04839,3719
YMR257C,P08468,3720
YMR258C,Q04847,3721
YMR260C,P38912,3722
YMR261C,P38426,3723
YMR263W,P38429,3724
YMR264W,P38428,3725
YMR265C,Q03508,3726
YMR266W,Q03516,3727
YMR267W,P28239,3728
YMR268C,P49960,3729
YMR269W,Q03525,3730
YMR270C,P53437,3731
YMR271C,P30402,3732
YMR273C,P50111,3733
YMR274C,Q03530,3734
YMR275C,P48524,3735
YMR276W,P48510,3736
YMR277W,Q03254,3737
YMR278W,Q03262,3738
YMR279C,Q03263,3739
YMR280C,P39113,3740
YMR282C,P22136,3741
YMR284W,P32807,3742
YMR285C,Q03264,3743
YMR287C,P39112,3744
YMR288W,P49955,3745
YMR290C,Q03532,3746
YMR291W,Q03533,3747
YMR292W,Q03554,3748
YMR293C,Q03557,3749
YMR294W,P36224,3750
YMR295C,Q03559,3751
YMR296C,P25045,3752
YMR297W,P00729,3753
YMR298W,Q03579,3754
YMR299C,Q04949,3755
YMR300C,P04046,3756
YMR302C,P32843,3757
YMR303C,P00331,3758
YMR304W,P50101,3759
YMR305C,Q04951,3760
YMR306W,Q04952,3761
YMR307W,P22146,3762
YMR308C,P32337,3763
YMR309C,P32497,3764
YMR310C,Q04867,3765
YMR311C,P41818,3766
YMR312W,Q04868,3767
YMR313C,P40308,3768
YMR314W,P40302,3769
YMR315W,Q04869,3770
YMR316C-B,A0A023PXQ9,3771
YMR316W,P54005,3772
YMR317W,Q04893,3773
YMR318C,Q04894,3774
YMR319C,P40988,3775
YMR322C,Q04902,3776
YMR323W,P42222,3777
YMR325W,P0CE85,3778
YNL002C,P40693,3779
YNL003C,P38921,3780
YNL004W,P38922,3781
YNL005C,P12687,3782
YNL006W,P41318,3783
YNL007C,P25294,3784
YNL008C,P53983,3785
YNL009W,P53982,3786
YNL011C,P53980,3787
YNL012W,P53541,3788
YNL013C,P53979,3789
YNL014W,P53978,3790
YNL015W,P0CT04,3791
YNL016W,P32588,3792
YNL018C,P53976,3793
YNL019C,P53975,3794
YNL020C,P53974,3795
YNL021W,P53973,3796
YNL023C,P53971,3797
YNL024C,Q8TGJ3,3798
YNL025C,P47821,3799
YNL027W,P53968,3800
YNL028W,P53967,3801
YNL029C,P53966,3802
YNL032W,P53965,3803
YNL034W,P53963,3804
YNL035C,P53962,3805
YNL036W,P53615,3806
YNL037C,P28834,3807
YNL038W,P53961,3808
YNL039W,P46678,3809
YNL040W,P53960,3810
YNL041C,P53959,3811
YNL042W,P53958,3812
YNL044W,P53633,3813
YNL045W,Q10740,3814
YNL046W,P53956,3815
YNL047C,P53955,3816
YNL048W,P53954,3817
YNL049C,P53953,3818
YNL050C,P53952,3819
YNL051W,P53951,3820
YNL052W,P00424,3821
YNL053W,P38590,3822
YNL054W,P53950,3823
YNL055C,P04840,3824
YNL056W,P53949,3825
YNL058C,P53947,3826
YNL061W,P40991,3827
YNL062C,P41814,3828
YNL063W,P53944,3829
YNL064C,P25491,3830
YNL066W,P53616,3831
YNL068C,P41813,3832
YNL070W,P53507,3833
YNL071W,P12695,3834
YNL072W,P53942,3835
YNL073W,P32048,3836
YNL075W,P53941,3837
YNL076W,P34072,3838
YNL078W,P53939,3839
YNL079C,P17536,3840
YNL081C,P53937,3841
YNL082W,P14242,3842
YNL083W,D6W196,3843
YNL084C,P39013,3844
YNL085W,P40850,3845
YNL086W,P48232,3846
YNL087W,P48231,3847
YNL088W,P06786,3848
YNL090W,P06781,3849
YNL091W,P53935,3850
YNL092W,P53934,3851
YNL093W,P36019,3852
YNL094W,P53933,3853
YNL095C,P53932,3854
YNL096C,P48164,3855
YNL097C,P50947,3856
YNL098C,P01120,3857
YNL099C,P50946,3858
YNL100W,P50945,3859
YNL101W,P50944,3860
YNL102W,P13382,3861
YNL103W,P32389,3862
YNL104C,P06208,3863
YNL105W,P50943,3864
YNL106C,P50942,3865
YNL107W,P53930,3866
YNL109W,P53928,3867
YNL110C,P53927,3868
YNL112W,P24783,3869
YNL113W,P28000,3870
YNL116W,P53924,3871
YNL118C,P53550,3872
YNL119W,P53923,3873
YNL121C,P07213,3874
YNL122C,P53921,3875
YNL124W,P53919,3876
YNL125C,P53918,3877
YNL126W,P53540,3878
YNL127W,P53917,3879
YNL128W,P53916,3880
YNL129W,P53915,3881
YNL130C,P17898,3882
YNL131W,P49334,3883
YNL132W,P53914,3884
YNL133C,P53913,3885
YNL134C,P53912,3886
YNL135C,P20081,3887
YNL137C,P27929,3888
YNL138W,P17555,3889
YNL139C,P53552,3890
YNL140C,P53910,3891
YNL141W,P53909,3892
YNL142W,P41948,3893
YNL144C,P53907,3894
YNL145W,P34166,3895
YNL146W,P53906,3896
YNL147W,P53905,3897
YNL148C,P53904,3898
YNL151C,P17890,3899
YNL152W,P53901,3900
YNL153C,P53900,3901
YNL154C,P23292,3902
YNL155W,P53899,3903
YNL157W,P53897,3904
YNL158W,P53896,3905
YNL159C,P53895,3906
YNL160W,P38616,3907
YNL161W,P53894,3908
YNL163C,P53893,3909
YNL164C,P53892,3910
YNL165W,P53891,3911
YNL166C,P53890,3912
YNL167C,Q02100,3913
YNL169C,P39006,3914
YNL171C,P53887,3915
YNL172W,P53886,3916
YNL173C,P53885,3917
YNL175C,P53883,3918
YNL176C,P53882,3919
YNL178W,P05750,3920
YNL180C,P53879,3921
YNL181W,P53878,3922
YNL182C,P53877,3923
YNL183C,P22211,3924
YNL185C,P53875,3925
YNL186W,P53874,3926
YNL187W,P53873,3927
YNL188W,P11927,3928
YNL189W,Q02821,3929
YNL190W,P53872,3930
YNL191W,P53871,3931
YNL192W,P08004,3932
YNL193W,P53870,3933
YNL194C,P40169,3934
YNL196C,P40167,3935
YNL199C,Q01722,3936
YNL201C,P40164,3937
YNL202W,P32573,3938
YNL204C,P32572,3939
YNL205C,P40162,3940
YNL206C,P40161,3941
YNL207W,P40160,3942
YNL208W,P40159,3943
YNL210W,P16523,3944
YNL211C,P53869,3945
YNL212W,P40157,3946
YNL213C,P40156,3947
YNL214W,P40155,3948
YNL215W,P40154,3949
YNL216W,P11938,3950
YNL217W,P40152,3951
YNL218W,P40151,3952
YNL219C,P53868,3953
YNL220W,P80210,3954
YNL221C,P41812,3955
YNL222W,P53538,3956
YNL223W,P53867,3957
YNL224C,P53866,3958
YNL225C,P53865,3959
YNL226W,P53864,3960
YNL227C,P53863,3961
YNL228W,P53862,3962
YNL229C,P23202,3963
YNL230C,P53861,3964
YNL231C,P53860,3965
YNL232W,P53859,3966
YNL233W,P53858,3967
YNL234W,P53857,3968
YNL235C,P53856,3969
YNL236W,P32259,3970
YNL237W,P53584,3971
YNL238W,P13134,3972
YNL239W,Q01532,3973
YNL241C,P11412,3974
YNL242W,P53855,3975
YNL243W,P33338,3976
YNL244C,P32911,3977
YNL245C,P53854,3978
YNL246W,P53853,3979
YNL248C,Q01080,3980
YNL250W,P12753,3981
YNL251C,P53617,3982
YNL252C,P36528,3983
YNL253W,P53851,3984
YNL255C,P53849,3985
YNL257C,P38717,3986
YNL258C,P53847,3987
YNL259C,P38636,3988
YNL260C,P53846,3989
YNL261W,P50874,3990
YNL262W,P21951,3991
YNL263C,P53845,3992
YNL264C,P53844,3993
YNL265C,P53843,3994
YNL266W,P53842,3995
YNL267W,P39104,3996
YNL271C,P41832,3997
YNL272C,P17065,3998
YNL273W,P53840,3999
YNL275W,P53838,4000
YNL276C,P53837,4001
YNL277W,P08465,4002
YNL278W,P53836,4003
YNL279W,P53835,4004
YNL280C,P32462,4005
YNL281W,P53834,4006
YNL282W,P53833,4007
YNL284C,Q12112,4008
YNL285W,P53831,4009
YNL286W,P53830,4010
YNL287W,P32074,4011
YNL288W,P53829,4012
YNL289W,P24867,4013
YNL290W,P38629,4014
YNL291C,P41821,4015
YNL292W,P48567,4016
YNL293W,P48566,4017
YNL298W,P48562,4018
YNL300W,P48560,4019
YNL304W,P48559,4020
YNL306W,P42847,4021
YNL307C,P21965,4022
YNL308C,P42846,4023
YNL309W,P42845,4024
YNL311C,P42843,4025
YNL312W,P26754,4026
YNL313C,P42842,4027
YNL314W,P21705,4028
YNL315C,P32453,4029
YNL316C,P32452,4030
YNL317W,P42841,4031
YNL318C,P42833,4032
YNL319W,P53826,4033
YNL320W,P42840,4034
YNL321W,P42839,4035
YNL323W,P42838,4036
YNL324W,P53825,4037
YNL326C,P42836,4038
YNL327W,P42835,4039
YNL328C,P42834,4040
YNL329C,P33760,4041
YNL330C,P32561,4042
YNL331C,P42884,4043
YNL333W,P53824,4044
YNL334C,P53823,4045
YNL336W,P53822,4046
YNL339C,P53819,4047
YNR001C,P00890,4048
YNR002C,P32907,4049
YNR003C,P32910,4050
YNR004W,P40342,4051
YNR005C,P53717,4052
YNR006W,P40343,4053
YNR007C,P40344,4054
YNR008W,P40345,4055
YNR009W,P53718,4056
YNR010W,P33308,4057
YNR011C,P20095,4058
YNR012W,P27515,4059
YNR013C,P27514,4060
YNR015W,P53720,4061
YNR016C,Q00955,4062
YNR017W,P32897,4063
YNR018W,P53721,4064
YNR019W,P53629,4065
YNR022C,P53724,4066
YNR023W,P53628,4067
YNR024W,P53725,4068
YNR025C,P53726,4069
YNR026C,P11655,4070
YNR027W,P53727,4071
YNR028W,P53728,4072
YNR029C,P53729,4073
YNR030W,P53730,4074
YNR031C,P53599,4075
YNR032W,P32838,4076
YNR033W,P37254,4077
YNR034W,P50278,4078
YNR035C,P53731,4079
YNR036C,P53732,4080
YNR037C,P53733,4081
YNR039C,P53735,4082
YNR040W,P53736,4083
YNR041C,P32378,4084
YNR042W,P53737,4085
YNR043W,P32377,4086
YNR045W,P07390,4087
YNR046W,P53738,4088
YNR047W,P53739,4089
YNR048W,P53740,4090
YNR049C,P53604,4091
YNR050C,P38999,4092
YNR051C,P53741,4093
YNR052C,P39008,4094
YNR053C,P53742,4095
YNR054C,P53743,4096
YNR055C,P53389,4097
YNR056C,P53744,4098
YNR058W,P50277,4099
YNR059W,P53745,4100
YNR060W,P53746,4101
YNR061C,P53747,4102
YNR063W,P53749,4103
YNR064C,P53750,4104
YNR065C,P53751,4105
YNR066C,P53752,4106
YNR068C,P53754,4107
YNR069C,P53755,4108
YNR070W,P53756,4109
YNR071C,P53757,4110
YNR072W,P53631,4111
YNR074C,P52923,4112
YNR075W,P52924,4113
YOL001W,P20052,4114
YOL002C,Q12442,4115
YOL003C,Q12006,4116
YOL004W,P22579,4117
YOL005C,P38902,4118
YOL006C,P04786,4119
YOL008W,Q08058,4120
YOL009C,Q92328,4121
YOL010W,Q08096,4122
YOL011W,Q08108,4123
YOL012C,Q12692,4124
YOL013C,Q08109,4125
YOL014W,Q08110,4126
YOL015W,Q08118,4127
YOL016C,P22517,4128
YOL017W,Q08119,4129
YOL018C,Q08144,4130
YOL020W,P38967,4131
YOL021C,Q08162,4132
YOL022C,P25040,4133
YOL028C,Q08182,4134
YOL030W,Q08193,4135
YOL031C,Q08199,4136
YOL032W,Q08202,4137
YOL033W,P48525,4138
YOL034W,Q08204,4139
YOL035C,Q08207,4140
YOL036W,Q08206,4141
YOL038W,P40303,4142
YOL039W,P05319,4143
YOL041C,Q08208,4144
YOL042W,Q08213,4145
YOL043C,Q08214,4146
YOL044W,Q08215,4147
YOL045W,Q08217,4148
YOL046C,Q08216,4149
YOL050C,Q08222,4150
YOL051W,P19659,4151
YOL052C,P21182,4152
YOL054W,Q12161,4153
YOL056W,Q12326,4154
YOL058W,P22768,4155
YOL059W,P41911,4156
YOL061W,Q12265,4157
YOL062C,Q99186,4158
YOL063C,Q08226,4159
YOL064C,P32179,4160
YOL065C,Q08227,4161
YOL066C,Q12362,4162
YOL067C,P32607,4163
YOL068C,P53685,4164
YOL069W,P33895,4165
YOL070C,Q08229,4166
YOL072W,Q08231,4167
YOL073C,Q08232,4168
YOL075C,Q08234,4169
YOL077C,Q08235,4170
YOL078W,Q08236,4171
YOL080C,Q08237,4172
YOL081W,P19158,4173
YOL082W,P35193,4174
YOL083W,Q12292,4175
YOL085C,Q99345,4176
YOL086C,P00330,4177
YOL087C,Q99247,4178
YOL088C,Q99316,4179
YOL090W,P25847,4180
YOL091W,Q12411,4181
YOL093W,Q12400,4182
YOL094C,P40339,4183
YOL095C,Q12039,4184
YOL097C,Q12109,4185
YOL098C,Q12496,4186
YOL099C,Q08240,4187
YOL100W,Q12236,4188
YOL101C,Q99393,4189
YOL102C,Q12272,4190
YOL103W,Q12273,4191
YOL104C,Q12366,4192
YOL105C,Q12215,4193
YOL106W,Q08241,4194
YOL107W,Q12239,4195
YOL108C,P13902,4196
YOL109W,Q08245,4197
YOL110W,P41912,4198
YOL111C,Q12285,4199
YOL112W,Q12317,4200
YOL113W,Q12469,4201
YOL115W,P53632,4202
YOL116W,P22148,4203
YOL117W,Q12348,4204
YOL118C,Q08259,4205
YOL120C,P0CX49,4206
YOL123W,Q99383,4207
YOL124C,Q12463,4208
YOL126C,P22133,4209
YOL127W,P04456,4210
YOL128C,Q12222,4211
YOL129W,Q12016,4212
YOL130W,Q08269,4213
YOL131W,Q08270,4214
YOL132W,Q08271,4215
YOL133W,Q08273,4216
YOL135C,Q08278,4217
YOL136C,Q12471,4218
YOL137W,Q08280,4219
YOL139C,P07260,4220
YOL140W,P18544,4221
YOL142W,Q08285,4222
YOL143C,P50861,4223
YOL144W,Q08287,4224
YOL145C,P89105,4225
YOL146W,Q12146,4226
YOL147C,Q12462,4227
YOL148C,P50875,4228
YOL149W,Q12517,4229
YOL150C,Q08293,4230
YOL151W,Q12068,4231
YOL152W,Q12333,4232
YOL154W,Q12512,4233
YOL156W,P54862,4234
YOL159C,Q08300,4235
YOL163W,P0CF20,4236
YOR001W,Q12149,4237
YOR003W,P25036,4238
YOR004W,Q12339,4239
YOR005C,Q08387,4240
YOR006C,Q12094,4241
YOR007C,Q12118,4242
YOR008C,P54867,4243
YOR009W,Q12218,4244
YOR010C,P33890,4245
YOR011W,Q08409,4246
YOR014W,P38903,4247
YOR016C,Q12450,4248
YOR017W,P32606,4249
YOR018W,Q02805,4250
YOR020C,P38910,4251
YOR023C,Q12433,4252
YOR025W,P53687,4253
YOR026W,P26449,4254
YOR027W,P15705,4255
YOR028C,P40917,4256
YOR029W,Q12243,4257
YOR031W,P41902,4258
YOR032C,Q12398,4259
YOR033C,P39875,4260
YOR034C,Q12013,4261
YOR035C,P51534,4262
YOR036W,P32854,4263
YOR037W,P38909,4264
YOR038C,P32480,4265
YOR039W,P38930,4266
YOR040W,Q12320,4267
YOR043W,P12611,4268
YOR045W,P33448,4269
YOR046C,P20449,4270
YOR047C,Q02794,4271
YOR048C,Q02792,4272
YOR049C,Q08417,4273
YOR050C,Q08419,4274
YOR051C,Q08421,4275
YOR053W,Q08428,4276
YOR054C,Q08438,4277
YOR056C,Q08444,4278
YOR057W,Q08446,4279
YOR058C,P50275,4280
YOR059C,Q08448,4281
YOR060C,Q08457,4282
YOR061W,P19454,4283
YOR062C,P36025,4284
YOR063W,P14126,4285
YOR064C,Q08465,4286
YOR065W,P07143,4287
YOR066W,Q08471,4288
YOR067C,P40351,4289
YOR068C,Q08474,4290
YOR069W,Q92331,4291
YOR070C,Q08484,4292
YOR071C,Q08485,4293
YOR072W,P0C5R2,4294
YOR073W,Q08490,4295
YOR074C,P06785,4296
YOR075W,P41834,4297
YOR076C,Q08491,4298
YOR078W,Q08492,4299
